Filename,Original,RuleName,CitationType,MatchType,Vids,Nodes,Content,Error,Notes,ExtractedSeries
s3://vlex-tna-files/ewhc/fam/2009/2009-ewhc-2654-fam.xml,"</span><span style=""text-decoration:underline"">Hv H</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793480577'>[2009] EWHC 494 (Fam)</citation><span style=""font-style:italic"">the fruits",Neutral HC,Caselaw,SyntalexMatch,793480577,,[2009] EWHC 494 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2009/2009-ewhc-2654-fam.xml,"style=""text-decoration:underline"">R v R</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='807252849'>[2009] EWHC 1267 (Fam)</citation>and <span style=""text-decoration:underline"">H",Neutral HC,Caselaw,SyntalexMatch,807252849,,[2009] EWHC 1267 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2017/2017-ewhc-1507-fam.xml,and others </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='805778537'>[2004] EWHC 3448 (Ch)</citation>.); and</p> </content>,Neutral HC,Caselaw,SyntalexMatch,805778537,,[2004] EWHC 3448 (Ch),,Resolved match,EWHC  Ch
s3://vlex-tna-files/ewhc/fam/2017/2017-ewhc-1507-fam.xml,"v A </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793733221'>[2007] EWHC 99 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,793733221,,[2007] EWHC 99 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2017/2017-ewhc-1507-fam.xml,"Trustees Ltd </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='804483341'>[2004] EWHC 2823 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,804483341,,[2004] EWHC 2823 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2017/2017-ewhc-829-fam.xml,"of Origin) </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792937481'>[2015] EWHC 2039 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,792937481,,[2015] EWHC 2039 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2017/2017-ewhc-829-fam.xml,"Adoption: USA) </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792936365'>[2015] EWHC 1753 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,792936365,,[2015] EWHC 1753 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2017/2017-ewhc-829-fam.xml,"for Adoption) </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='804160017'>[2016] EWHC 440 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,804160017,,[2016] EWHC 440 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2017/2017-ewhc-829-fam.xml,"Dispute: Publicity) </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793742145'>[2004] EWHC 727 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,793742145,,[2004] EWHC 727 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2017/2017-ewhc-829-fam.xml,"Adoption: USA) </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792936365'>[2015] EWHC 1753 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,792936365,,[2015] EWHC 1753 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2019/2019-ewhc-2384-fam.xml,"G and H)</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792762029'>[2015] EWHC 2602 (Fam)</citation>, Sir James",Neutral HC,Caselaw,SyntalexMatch,792762029,,[2015] EWHC 2602 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2019/2019-ewhc-2384-fam.xml,others intervening) </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792908317'>[2015] EWHC 990 (Admin)</citation>; <citation entityType='SyntalexMatch',Neutral HC,Caselaw,SyntalexMatch,792908317,,[2015] EWHC 990 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewhc/fam/2019/2019-ewhc-2384-fam.xml,Home Department </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792009933'>[2018] EWHC 1834 (Admin)</citation>; <citation entityType='SyntalexMatch',Neutral HC,Caselaw,SyntalexMatch,792009933,,[2018] EWHC 1834 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,"Neutral Citation Number:<citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='855768003'>[2021] EWHC 65 (Fam)</citation><span style=""text-decoration:none""> </span>Case",Neutral HC,Caselaw,SyntalexMatch,855768003,,[2021] EWHC 65 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,NHS Foundation Trust</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='852692270'>[2020] EWHC 3274 (Admin)</citation>. With my,Neutral HC,Caselaw,SyntalexMatch,852692270,,[2020] EWHC 3274 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,"Solicitor) and KM</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793688997'>[2007] EWHC 2003 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,793688997,,[2007] EWHC 2003 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,"X (a child)</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792866229'>[2014] EWHC 1871 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,792866229,,[2014] EWHC 1871 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,"Vulnerable Adult) </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792816037'>[2007] EWHC 623 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,792816037,,[2007] EWHC 623 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,"Restriction on Publication)</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793714549'>[2003] EWHC 2927 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,793714549,,[2003] EWHC 2927 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,"style=""font-style:italic"">AS v CPW</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='852437504'>[2020] EWHC 1238 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,852437504,,[2020] EWHC 1238 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,"Parent: Adoption Consent)</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='839921010'>[2017] EWHC 2729 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,839921010,,[2017] EWHC 2729 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,NHS Foundation Trust</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='852692270'>[2020] EWHC 3274 (Admin)</citation>. For present,Neutral HC,Caselaw,SyntalexMatch,852692270,,[2020] EWHC 3274 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,"M and others</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792692285'>[2015] EWHC 2832 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,792692285,,[2015] EWHC 2832 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,NHS Foundation Trust</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='852692270'>[2020] EWHC 3274 (Admin)</citation>. Having considered,Neutral HC,Caselaw,SyntalexMatch,852692270,,[2020] EWHC 3274 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,"Treatment: Best Interests)</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793714741'>[2003] EWHC 2327 (Fam)</citation>, </p> </content>",Neutral HC,Caselaw,SyntalexMatch,793714741,,[2003] EWHC 2327 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,"Hospital v P</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793272825'>[2014] EWHC 1650 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,793272825,,[2014] EWHC 1650 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,"YZ and ZZ</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='804384977'>[2017] EWHC 2211 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,804384977,,[2017] EWHC 2211 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,"NHS Foundation Trust</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='852692270'>[2020] EWHC 3274 (Admin)</citation>, </p> </content>",Neutral HC,Caselaw,SyntalexMatch,852692270,,[2020] EWHC 3274 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,"Council v E</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793742249'>[2004] EWHC 2808 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,793742249,,[2004] EWHC 2808 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,"Solicitor) and KM</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793688997'>[2007] EWHC 2003 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,793688997,,[2007] EWHC 2003 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,"Parent: Adoption Consent)</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='839921010'>[2017] EWHC 2729 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,839921010,,[2017] EWHC 2729 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,"NHS Foundation Trust</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='852692270'>[2020] EWHC 3274 (Admin)</citation>, paras 116-118.",Neutral HC,Caselaw,SyntalexMatch,852692270,,[2020] EWHC 3274 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,Deprivation of Liberty)</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='839679523'>[2018] EWHC 138 (Fam)</citation>; <citation entityType='SyntalexMatch',Neutral HC,Caselaw,SyntalexMatch,839679523,,[2018] EWHC 138 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,"or Vulnerable Adult)</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792816037'>[2007] EWHC 623 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,792816037,,[2007] EWHC 623 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,"Planning Association Intervening)</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792634549'>[2006] EWHC 37 (Admin)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,792634549,,[2006] EWHC 37 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,"NHS Foundation Trust</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='852692270'>[2020] EWHC 3274 (Admin)</citation>, para 108),",Neutral HC,Caselaw,SyntalexMatch,852692270,,[2020] EWHC 3274 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,"Hospital v P</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793272825'>[2014] EWHC 1650 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,793272825,,[2014] EWHC 1650 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,"Family Life) </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792624753'>[2002] EWHC 2278 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,792624753,,[2002] EWHC 2278 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-65-fam.xml,"Treatment: Best Interests)</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793714741'>[2003] EWHC 2327 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,793714741,,[2003] EWHC 2327 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-545-fam.xml,"BBZ &amp; Ors</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='805208501'>[2016] EWHC 3234 (Fam)</citation>), and as",Neutral HC,Caselaw,SyntalexMatch,805208501,,[2016] EWHC 3234 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-545-fam.xml,Funding) (Rev 1)</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='845360055'>[2020] EWHC 1526 (Fam)</citation>). The Court,Neutral HC,Caselaw,SyntalexMatch,845360055,,[2020] EWHC 1526 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-545-fam.xml,Ltd v Harper</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='805810857'>[2009] EWHC 2633 (Ch)</citation>. I have,Neutral HC,Caselaw,SyntalexMatch,805810857,,[2009] EWHC 2633 (Ch),,Resolved match,EWHC  Ch
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-545-fam.xml,"</span><span style=""text-decoration:underline"">Fund L.P.</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793852633'>[2013] EWHC 14 (Comm)</citation>helpful (see [103]-[117]).",Neutral HC,Caselaw,SyntalexMatch,793852633,,[2013] EWHC 14 (Comm),,Resolved match,EWHC  Comm
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-545-fam.xml,"SA and Others</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792711273'>[2016] EWHC 1686 (Ch)</citation>, and specifically",Neutral HC,Caselaw,SyntalexMatch,792711273,,[2016] EWHC 1686 (Ch),,Resolved match,EWHC  Ch
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-545-fam.xml,"Children</span> <span style=""font-style:italic""><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792740833'>[2014] EWHC 3 (Fam)</citation>. At paragraph",Neutral HC,Caselaw,SyntalexMatch,792740833,,[2014] EWHC 3 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-545-fam.xml,Funding) (Rev 1)</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='845360055'>[2020] EWHC 1526 (Fam)</citation>). </p> </content>,Neutral HC,Caselaw,SyntalexMatch,845360055,,[2020] EWHC 1526 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-545-fam.xml,Akhmedov &amp; Ors</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='847735824'>[2020] EWHC 2257 (Fam)</citation>). I refused,Neutral HC,Caselaw,SyntalexMatch,847735824,,[2020] EWHC 2257 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-545-fam.xml,"style=""text-decoration:underline"">NG v SG</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='794068497'>[2011] EWHC 3270 (Fam)</citation>, <span style=""font-style:italic"">“non-disclosure",Neutral HC,Caselaw,SyntalexMatch,794068497,,[2011] EWHC 3270 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-545-fam.xml,"</span><span style=""text-decoration:underline"">(Rev 1)</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='845360055'>[2020] EWHC 1526 (Fam)</citation>). In a",Neutral HC,Caselaw,SyntalexMatch,845360055,,[2020] EWHC 1526 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-545-fam.xml,"v</span><span> </span><span style=""text-decoration:underline"">Akhmedov</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='839150220'>[2019] EWHC 3140 (Fam)</citation>, from about",Neutral HC,Caselaw,SyntalexMatch,839150220,,[2019] EWHC 3140 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-545-fam.xml,"<content> <p style=""margin-left:0.80in;margin-right:0.00in;text-indent:0.00in""><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='847735379'>[2020] EWHC 2235 (Fam)</citation>. Moylan LJ",Neutral HC,Caselaw,SyntalexMatch,847735379,,[2020] EWHC 2235 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-545-fam.xml,"under neutral citation<citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='839150220'>[2019] EWHC 3140 (Fam)</citation>. In summary,",Neutral HC,Caselaw,SyntalexMatch,839150220,,[2019] EWHC 3140 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-585-fam.xml,"Revised)</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793446637'>[2011] EWHC 3450 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,793446637,,[2011] EWHC 3450 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-585-fam.xml,Habitual Residence) </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='805822197'>[2016] EWHC 2174 (Fam)</citation>[2016] 4 paragraphs,Neutral HC,Caselaw,SyntalexMatch,805822197,,[2016] EWHC 2174 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-585-fam.xml,"Residence) </span><span style=""font-style:italic""><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='805822197'>[2016] EWHC 2174 (Fam)</citation></span>. The environment",Neutral HC,Caselaw,SyntalexMatch,805822197,,[2016] EWHC 2174 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-585-fam.xml,"Nationality) </span><span style=""text-decoration:underline""><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793747889'>[2013] EWHC 3298 (Fam)</citation></span>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,793747889,,[2013] EWHC 3298 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-3004-fam.xml,and others </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='878317485'>[2019] EWHC 2190 (Fam)</citation>(a decision concerning,Neutral HC,Caselaw,SyntalexMatch,878317485,,[2019] EWHC 2190 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-3004-fam.xml,"style=""font-style:italic"">Re W </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792990441'>[2013] EWHC 1957 (Fam)</citation>. That case",Neutral HC,Caselaw,SyntalexMatch,792990441,,[2013] EWHC 1957 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-3004-fam.xml,"and Others </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792762029'>[2015] EWHC 2602 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,792762029,,[2015] EWHC 2602 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-3004-fam.xml,"Fertility Clinic </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792555017'>[2013] EWHC 1418 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,792555017,,[2013] EWHC 1418 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2021/2021-ewhc-3004-fam.xml,"Centre intervening) </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='839143467'>[2019] EWHC 2384 (Fam)</citation>, per Sir",Neutral HC,Caselaw,SyntalexMatch,839143467,,[2019] EWHC 2384 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2020/2020-ewhc-2502-fam.xml,"<span style=""text-decoration:underline;color:#0000FF""><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='852437508'>[2020] EWHC 1233 (Fam)</citation></span> </a><a href=""https://www.bailii.org/ew/cases/EWHC/<citation",Neutral HC,Caselaw,SyntalexMatch,852437508,,[2020] EWHC 1233 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2020/2020-ewhc-2502-fam.xml,"</span><span style=""text-decoration:underline"">R </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793309085'>2013] EWHC 3064 (Fam)</citation>, there is",Neutral HC,Caselaw,SyntalexMatch,793309085,,2013] EWHC 3064 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2020/2020-ewhc-2502-fam.xml,"style=""text-decoration:underline"">Y and Z</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793556881'>[2005] EWHC 31 (Fam)</citation>]. </p> </content>",Neutral HC,Caselaw,SyntalexMatch,793556881,,[2005] EWHC 31 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewhc/fam/2020/2020-ewhc-2502-fam.xml,(Care Proceedings: Causation)</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792921669'>[2011] EWHC 1715 (Fam)</citation>]. Today's medical,Neutral HC,Caselaw,SyntalexMatch,792921669,,[2011] EWHC 1715 (Fam),,Resolved match,EWHC  Fam
